2001: A Space Odyssey (1968),Ace Ventura: Pet Detective (1994),Aladdin (1992),Alien (1979),Aliens (1986),"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",American Beauty (1999),American History X (1998),American Pie (1999),Apocalypse Now (1979),Apollo 13 (1995),Austin Powers: International Man of Mystery (1997),Austin Powers: The Spy Who Shagged Me (1999),Babe (1995),Back to the Future (1985),Back to the Future Part II (1989),Batman (1989),Batman Begins (2005),Batman Forever (1995),"Beautiful Mind, A (2001)",Beauty and the Beast (1991),Beetlejuice (1988),Being John Malkovich (1999),"Big Lebowski, The (1998)","Birdcage, The (1996)",Blade Runner (1982),"Bourne Identity, The (2002)",Braveheart (1995),"Breakfast Club, The (1985)",Broken Arrow (1996),"Bug's Life, A (1998)",Casablanca (1942),Clear and Present Danger (1994),Clerks (1994),Cliffhanger (1993),"Clockwork Orange, A (1971)",Crimson Tide (1995),"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Dances with Wolves (1990),"Dark Knight, The (2008)",Die Hard (1988),Die Hard: With a Vengeance (1995),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Dumb & Dumber (Dumb and Dumber) (1994),E.T. the Extra-Terrestrial (1982),Edward Scissorhands (1990),Fargo (1996),Ferris Bueller's Day Off (1986),"Fifth Element, The (1997)",Fight Club (1999),Finding Nemo (2003),"Firm, The (1993)","Fish Called Wanda, A (1988)",Forrest Gump (1994),Four Weddings and a Funeral (1994),"Fugitive, The (1993)",Full Metal Jacket (1987),Get Shorty (1995),Ghost (1990),Ghostbusters (a.k.a. Ghost Busters) (1984),Gladiator (2000),"Godfather, The (1972)","Godfather: Part II, The (1974)",GoldenEye (1995),Good Will Hunting (1997),Goodfellas (1990),"Green Mile, The (1999)",Groundhog Day (1993),Heat (1995),Home Alone (1990),"Hunt for Red October, The (1990)",In the Line of Fire (1993),Inception (2010),"Incredibles, The (2004)",Independence Day (a.k.a. ID4) (1996),Indiana Jones and the Last Crusade (1989),Indiana Jones and the Temple of Doom (1984),Interview with the Vampire: The Vampire Chronicles (1994),Jaws (1975),Jerry Maguire (1996),Jurassic Park (1993),Kill Bill: Vol. 1 (2003),L.A. Confidential (1997),"Lion King, The (1994)","Lord of the Rings: The Fellowship of the Ring, The (2001)","Lord of the Rings: The Return of the King, The (2003)","Lord of the Rings: The Two Towers, The (2002)",Léon: The Professional (a.k.a. The Professional) (Léon) (1994),"Mask, The (1994)","Matrix, The (1999)",Memento (2000),Men in Black (a.k.a. MIB) (1997),Minority Report (2002),Mission: Impossible (1996),"Monsters, Inc. (2001)",Monty Python and the Holy Grail (1975),Monty Python's Life of Brian (1979),Mrs. Doubtfire (1993),Natural Born Killers (1994),"Net, The (1995)",Ocean's Eleven (2001),One Flew Over the Cuckoo's Nest (1975),Outbreak (1995),Pirates of the Caribbean: The Curse of the Black Pearl (2003),Pretty Woman (1990),"Princess Bride, The (1987)",Pulp Fiction (1994),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Rain Man (1988),Reservoir Dogs (1992),"Rock, The (1996)",Saving Private Ryan (1998),Schindler's List (1993),Seven (a.k.a. Se7en) (1995),Shakespeare in Love (1998),"Shawshank Redemption, The (1994)","Shining, The (1980)",Shrek (2001),"Silence of the Lambs, The (1991)","Sixth Sense, The (1999)",Sleepless in Seattle (1993),Speed (1994),Spider-Man (2002),Stand by Me (1986),Star Trek: Generations (1994),Star Wars: Episode I - The Phantom Menace (1999),Star Wars: Episode IV - A New Hope (1977),Star Wars: Episode V - The Empire Strikes Back (1980),Star Wars: Episode VI - Return of the Jedi (1983),Stargate (1994),Taxi Driver (1976),Terminator 2: Judgment Day (1991),"Terminator, The (1984)",There's Something About Mary (1998),Titanic (1997),Total Recall (1990),Toy Story (1995),Toy Story 2 (1999),Trainspotting (1996),True Lies (1994),"Truman Show, The (1998)",Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Twister (1996),"Usual Suspects, The (1995)",Waterworld (1995),While You Were Sleeping (1995),Who Framed Roger Rabbit? (1988),Willy Wonka & the Chocolate Factory (1971),"Wizard of Oz, The (1939)",X-Men (2000)
1.1707317073,,,1.1707317073,1.1707317073,,,,,-0.8292682927,,,,,-0.8292682927,,,,,,,,,,,0.1707317073,,,,,,1.1707317073,,,,1.1707317073,,,,,,,1.1707317073,,-1.8292682927000001,,-0.8292682927,,,,,,,,,,1.1707317073,,,,,0.1707317073,1.1707317073,,,-0.8292682927,,,-1.8292682927000001,,,,,,,,,0.1707317073,1.1707317073,,0.1707317073,,,,,,,,,,,,,0.1707317073,,1.1707317073,0.1707317073,,0.1707317073,,,1.1707317073,,,,,-0.8292682927,-0.8292682927,,-0.8292682927,-2.8292682927,,,1.1707317073,,,1.1707317073,,0.1707317073,,,,,,,,,-2.8292682927,-1.8292682927000001,,0.1707317073,,,,,,-0.8292682927,,0.1707317073,,,1.1707317073,-0.8292682927,1.1707317073,,,,-0.8292682927,0.1707317073,
,,,0.1904761905,0.1904761905,,,,,,,,,,,,-0.8095238095,,,,,,,,,,,,,,,,,,,,,,,0.1904761905,,,,,,,,,,0.1904761905,,,,0.1904761905,,,,,,0.1904761905,,0.1904761905,0.1904761905,,,,,,,,,,,,,,0.1904761905,,,,-0.8095238095,,,-0.8095238095,0.1904761905,0.1904761905,0.1904761905,,,0.1904761905,,-0.8095238095,,,,,,,,,,,,,,,0.1904761905,,,,0.1904761905,,,,,,,,,,,,,,,,0.1904761905,0.1904761905,,,,,,,,,,,,,,,,,,,,,,
,,0.1744186047,0.1744186047,0.1744186047,,1.1744186047,1.1744186047,,,0.1744186047,-2.8255813953,,0.1744186047,1.1744186047,-0.8255813953000001,,,,,,-0.8255813953000001,-0.8255813953000001,,0.1744186047,,,0.1744186047,0.1744186047,,,,,,,,,-0.8255813953000001,0.1744186047,,0.1744186047,,,,-0.8255813953000001,-0.8255813953000001,0.1744186047,1.1744186047,,,,0.1744186047,0.1744186047,-0.8255813953000001,1.1744186047,1.1744186047,,-1.8255813953,-0.8255813953000001,1.1744186047,-0.8255813953000001,1.1744186047,-0.8255813953000001,,1.1744186047,-2.8255813953,0.1744186047,0.1744186047,,-0.8255813953000001,-0.8255813953000001,0.1744186047,,,-0.8255813953000001,0.1744186047,,,-0.8255813953000001,1.1744186047,,,0.1744186047,,,,,,,,0.1744186047,0.1744186047,,,,1.1744186047,1.1744186047,0.1744186047,,,,0.1744186047,0.1744186047,,-0.8255813953000001,1.1744186047,1.1744186047,1.1744186047,1.1744186047,,-1.8255813953,0.1744186047,1.1744186047,,1.1744186047,1.1744186047,-0.8255813953000001,0.1744186047,0.1744186047,-0.8255813953000001,0.1744186047,-1.8255813953,,1.1744186047,,-0.8255813953000001,0.1744186047,1.1744186047,-0.8255813953000001,,,0.1744186047,0.1744186047,0.1744186047,-0.8255813953000001,-0.8255813953000001,0.1744186047,0.1744186047,-0.8255813953000001,,-0.8255813953000001,0.1744186047,-0.8255813953000001,1.1744186047,,,-0.8255813953000001,,,
-1.4583333333000001,,,1.0416666667,0.5416666667,-1.4583333333000001,,,,,,,,,,,,,,-1.9583333333000001,,,,1.0416666667,,-0.45833333330000003,,1.0416666667,,,,,,,,,,,,,,,,,,,,,,1.0416666667,,,,,,,,,,,,,,,,1.0416666667,,,,,,,1.0416666667,,,,,,,,,,,,-1.4583333333000001,-1.4583333333000001,-1.9583333333000001,-1.9583333333000001,,1.0416666667,,,-0.45833333330000003,,,,,,,,,,,,,,,,,,,,,1.0416666667,,1.0416666667,,,,,,,,,,,0.0416666667,,,,-0.45833333330000003,1.0416666667,,,,,,,,,,1.0416666667,,1.0416666667,,,,,,
1.075,-0.925,-0.925,1.075,1.075,1.075,1.075,0.075,0.075,1.075,1.075,-0.925,-0.925,,0.075,-1.925,1.075,,0.075,,0.075,1.075,1.075,-1.925,-1.925,1.075,,,0.075,-1.925,-0.925,0.075,,,-0.925,-0.925,-0.925,1.075,1.075,,0.075,,0.075,-0.925,-0.925,1.075,0.075,-0.925,1.075,1.075,,-0.925,,0.075,,-1.925,1.075,-1.925,-1.925,1.075,1.075,,,-1.925,1.075,,1.075,-1.925,0.075,-1.925,-0.925,,,,-1.925,1.075,0.075,0.075,1.075,-0.925,0.075,,1.075,1.075,1.075,,,0.075,-0.925,0.075,0.075,-0.925,1.075,-0.925,0.075,1.075,,-0.925,1.075,,,,-1.925,,-1.925,0.075,-0.925,0.075,,,-0.925,1.075,0.075,1.075,1.075,1.075,1.075,1.075,1.075,0.075,,0.075,1.075,0.075,0.075,-1.925,0.075,1.075,-0.925,-0.925,1.075,1.075,0.075,-0.925,1.075,-0.925,0.075,1.075,1.075,1.075,0.075,0.075,-1.925,1.075,0.075,,1.075,-0.925,-0.925,1.075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.375,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,-0.375,,,,,,,,,,,,,,,,,,0.625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,,,,,,
-2.1956521739,,,,0.8043478261,,,0.8043478261,,,,,,,-0.1956521739,,,0.3043478261,,0.3043478261,,,,,,,,0.3043478261,-2.1956521739,,,,,,,,,,,1.3043478260999999,0.8043478261,,-2.6956521739,,,,,,,0.8043478261,,0.3043478261,,-0.1956521739,,0.3043478261,,,,,0.3043478261,0.3043478261,,,0.8043478261,,0.3043478261,,-0.1956521739,-1.6956521739000001,,,1.3043478260999999,,,0.8043478261,,,-0.1956521739,,-0.1956521739,,,,0.3043478261,0.8043478261,0.8043478261,-0.6956521739,,0.8043478261,,,,,,,,,,,-0.1956521739,,,,,,,,0.8043478261,-1.1956521739000001,-1.6956521739000001,-0.6956521739,-1.6956521739000001,0.8043478261,,0.3043478261,,-1.1956521739000001,,-0.1956521739,,,,,,,0.3043478261,1.3043478260999999,0.3043478261,,,0.3043478261,,,,,,,,,-0.1956521739,,,0.8043478261,,,,,,
-1.9215686275000001,,,,,1.0784313725,,0.0784313725,,,,,,,1.0784313725,,-0.4215686275,1.0784313725,,,,,,,,-3.4215686275,,0.0784313725,,,,-0.4215686275,-0.4215686275,,,-3.4215686275,,-1.4215686275000001,-0.4215686275,1.0784313725,,,,,,,,0.0784313725,-1.4215686275000001,1.0784313725,,,,1.0784313725,,1.0784313725,1.0784313725,,,,0.0784313725,1.0784313725,,,,1.0784313725,,,1.0784313725,,,0.5784313725,,,,0.5784313725,-1.4215686275000001,-2.4215686275,,,,,,,0.0784313725,0.0784313725,0.0784313725,0.5784313725,,1.0784313725,,,,,,,,,,,,,,,,-0.4215686275,0.0784313725,-0.4215686275,,,,1.0784313725,,-0.4215686275,,1.0784313725,0.0784313725,,1.0784313725,-1.9215686275000001,,-3.4215686275,1.0784313725,0.5784313725,,,1.0784313725,1.0784313725,0.5784313725,,,,,,,,,,,,1.0784313725,1.0784313725,,,,,,,,-1.4215686275000001
-0.1818181818,,,0.8181818182,0.8181818182,,,,,,,,,,0.8181818182,-0.1818181818,,,,,,,,,,0.8181818182,,,,,,,,,,0.8181818182,,,,,,,-0.1818181818,,-0.1818181818,,,,-2.1818181818,,,,,,,,,,,,,,,,,,,,,,,,,,0.8181818182,,,,,,0.8181818182,,,,,,,,,,,-0.1818181818,,,,,,,,-2.1818181818,,,,,,,,,,,,,,,,,,,,,,,,,-1.1818181818,-0.1818181818,0.8181818182,0.8181818182,-0.1818181818,,,-0.1818181818,0.8181818182,,,,,,,,,-1.1818181818,,,,,,,,
,-2.1612903226,,,,,,,,,0.8387096774,,,1.8387096774,,,-1.1612903226,,-2.1612903226,,0.8387096774,,,,,,,,,,,,0.8387096774,,-2.1612903226,,,,-2.1612903226,,,-0.1612903226,,,,,,,,,,,,0.8387096774,,0.8387096774,,,0.8387096774,,,,,,,,,,,-0.1612903226,,1.8387096774,,,-0.1612903226,,,,,,-0.1612903226,,,0.8387096774,,,,,-0.1612903226,,,,,,,,,-1.1612903226,,-1.1612903226,,,1.8387096774,,0.8387096774,,0.8387096774,,,,,,,,,,,,,,0.8387096774,-2.1612903226,,,-1.1612903226,,,,,0.8387096774,,1.8387096774,,,,,,,,-0.1612903226,,,,,,-0.1612903226,,,,
-0.025,,,,,,,-0.025,-1.025,-0.025,,,,,0.47500000000000003,,,-0.025,,-0.025,,,,-0.025,,,0.47500000000000003,-0.525,,,,,,,,,,,,0.47500000000000003,-0.025,,,,,,,,,0.47500000000000003,-0.525,,,,,,-0.525,,,,-0.025,,,,,,,-0.025,,,,,0.47500000000000003,,,0.47500000000000003,-0.025,,,,,0.47500000000000003,,,0.47500000000000003,0.47500000000000003,-0.025,-0.025,,0.47500000000000003,-1.025,,,,-0.025,,,,,,-0.525,,,0.47500000000000003,,,-0.025,0.47500000000000003,,-0.525,,,,,,,,,,,,-0.525,-0.025,,,,0.47500000000000003,0.47500000000000003,,-0.525,,,-0.025,,,,,,,,,,,,,,,,,-0.525
0.7936507937,,,0.7936507937,-0.2063492063,,0.7936507937,,,0.7936507937,,,,,,,-1.2063492063,,,,,-0.2063492063,,-0.2063492063,,0.7936507937,,-0.2063492063,,,,0.7936507937,0.7936507937,,,,,,,,-0.2063492063,,0.7936507937,,,-1.2063492063,-0.2063492063,,-0.2063492063,-0.2063492063,,-0.2063492063,,-2.2063492063,,0.7936507937,-0.2063492063,0.7936507937,,,,0.7936507937,0.7936507937,,,-0.2063492063,,,0.7936507937,,-0.2063492063,-0.2063492063,,,-0.2063492063,-0.2063492063,-0.2063492063,,-0.2063492063,,,,-0.2063492063,,,,,-0.2063492063,,0.7936507937,,-0.2063492063,,-0.2063492063,,,,,,,,-0.2063492063,-0.2063492063,,,-1.2063492063,0.7936507937,-0.2063492063,,-0.2063492063,,0.7936507937,-0.2063492063,0.7936507937,,-0.2063492063,,,0.7936507937,,,-0.2063492063,,,,-1.2063492063,-0.2063492063,-0.2063492063,-1.2063492063,,0.7936507937,0.7936507937,0.7936507937,,,-1.2063492063,,,-0.2063492063,,,-0.2063492063,,-0.2063492063,,,-0.2063492063,,-0.2063492063,
,,,,,,,,,,,,,,,,,,,,,,0.6666666667000001,0.6666666667000001,,,,0.1666666667,,,,,,0.1666666667,,,,,,,,,,,,,-0.33333333330000003,,,0.1666666667,,,,,,,,,,,-1.3333333333000001,,,,,,,0.1666666667,-0.8333333333,,,,,0.1666666667,,,,,,,,-1.3333333333000001,,,0.6666666667000001,,,0.1666666667,,0.6666666667000001,,,,,,0.1666666667,,,0.1666666667,,,,,,,,0.6666666667000001,,,,,-0.8333333333,,,,,,,,,,,,,,,,,,,,0.1666666667,,,,,,,0.1666666667,,,-0.33333333330000003,,,,,,,,
,-0.6551724138,0.8448275862,,,,,,,,,,,0.34482758620000004,,,,,,,,,,,,-0.1551724138,-0.1551724138,,,,,,,,,,,,,1.3448275862,,,,,,,,,,1.3448275862,,,,0.34482758620000004,,,,,,,,,,,,,,,,,,,,0.34482758620000004,-1.1551724138,,,,,,-0.6551724138,,,0.8448275862,,,,,-0.6551724138,-1.6551724138,0.8448275862,,,,0.34482758620000004,0.34482758620000004,,-0.1551724138,,,-1.1551724138,1.3448275862,,,,0.8448275862,,,,,,,,0.8448275862,,,,1.3448275862,,,,-1.6551724138,,,,-1.6551724138,,,,,,,,,,,,,,-0.6551724138,,,,,-0.6551724138,,,-0.1551724138,,-0.1551724138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-2.75,-0.25,0.75,-0.75,,,,,,,,,0.75,,0.75,,,-0.25,-1.25,,,0.25,,,,,,,,,,,0.25,,0.25,,,,,,,,,0.25,0.25,,,,,,,,,,,-0.75,0.25,0.75,,-0.25,-0.25,-1.25,,,,,,0.25,,,,,,,,,1.25,-0.25,,0.75,0.75,0.75,,,0.75,0.25,-0.75,,,,,,,,,-0.25,1.25,,-0.25,,,,,,,,-1.25,0.25,,,0.25,,,,0.75,,,-0.25,,,-0.25,,,,,,,,,-1.25,,,,,,,,,0.25,,,,,,0.25
,,,,0.52,0.52,,,0.52,,,,,,,-1.48,,,,,-1.48,,,,,,-0.48,,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,0.52,,,,,,,0.52,,0.52,,,-0.48,,,1.52,,,,,,,,0.52,0.52,,,,,,-0.48,,,0.52,,,,-2.48,,,,0.52,,,,,,,,,,0.52,,,,,,,,,0.52,,-0.48,,,,,,-0.48,-0.48,,,,,,,0.52,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,
,,,,-1.0952380952,,,,,,,,,,,,,-1.0952380952,,,,,,,,,0.9047619048000001,,,,,,,,,,,,,-1.0952380952,-0.0952380952,,,,,,,,,-1.0952380952,-0.0952380952,,,0.9047619048000001,,,,,,,0.9047619048000001,,,,,,0.9047619048000001,,,,,,0.4047619048,-2.0952380952,,,,,,,,0.9047619048000001,,,,,,0.9047619048000001,,0.9047619048000001,,,,,-0.0952380952,,,,,,,,,-0.0952380952,,,,,,,0.4047619048,,,,,0.9047619048000001,,,,,,,-1.0952380952,,,,,,,,,-0.0952380952,,,,,,,,,,,,,,,,,,
,-0.75,,,,,,,,,1.25,,,1.25,,,-0.75,,-0.75,,,,,,0.25,,,-0.75,,,,,,,,,,,-0.75,,,,,,-0.75,,0.25,,,,,0.25,1.25,1.25,-0.75,,,-0.75,,,,,,,,,,,,,,,,,,,,-0.75,,0.25,,,,,,,,,,,,,,,,1.25,,0.25,,,,,,,,0.25,-0.75,,,,,,,,,,,,,,0.25,,,,,,,,,-0.75,,,,,,,0.25,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,0.33333333330000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6666666667000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33333333330000003,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-0.46875000000000006,,,,,,,,,1.03125,1.03125,,,,,,,,,-1.46875,,,,,0.03125,-0.46875000000000006,-1.96875,,-0.46875000000000006,,,,-0.46875000000000006,,0.03125,,,,-0.9687500000000001,,,,,,,,-1.96875,,,,,,,,,,,,0.03125,,0.53125,0.03125,,,,,,,,,,,,1.03125,,1.03125,,,,-0.9687500000000001,-0.9687500000000001,,,,,,,,,,-0.9687500000000001,0.53125,-0.46875000000000006,,,,,,,,,0.53125,,,,,1.03125,,-0.46875000000000006,,,,0.53125,0.03125,,1.03125,1.03125,,,1.03125,,,,1.03125,,,,,,,,,,0.53125
,-0.9400000000000001,-0.44,-0.44,-0.44,0.06,-1.44,,-1.94,1.06,,0.06,-0.44,,0.06,0.06,0.56,-0.44,,,,-0.44,0.06,1.06,,1.06,0.06,-0.44,1.06,-0.9400000000000001,0.56,,-0.9400000000000001,1.06,-0.44,1.06,-0.44,0.06,0.06,-0.9400000000000001,1.06,0.56,1.06,-1.94,-0.44,0.56,0.56,-0.44,0.06,1.06,1.06,-0.44,1.06,-1.94,0.06,-0.44,0.56,-0.9400000000000001,,0.06,0.06,1.06,-0.9400000000000001,-0.44,-0.44,1.06,,0.56,0.06,,-0.44,0.06,,1.06,,0.56,0.06,0.06,-0.44,0.56,-0.44,1.06,0.06,,0.06,0.56,-0.9400000000000001,-0.44,-0.44,-0.9400000000000001,0.06,-0.44,0.56,-0.44,0.56,1.06,0.56,-1.44,,,1.06,,,0.06,-0.9400000000000001,1.06,1.06,1.06,-0.44,0.56,-0.44,-0.44,,0.56,-0.9400000000000001,0.56,0.06,-0.44,-0.9400000000000001,0.06,-0.9400000000000001,0.06,0.06,0.56,,-1.44,0.56,1.06,0.06,-0.44,0.06,-0.44,0.56,0.56,-0.9400000000000001,-0.44,1.06,1.06,0.06,-0.9400000000000001,-0.9400000000000001,0.56,,1.06,-1.94,,0.06,,,0.06
0.7525773196000001,,,0.7525773196000001,-0.2474226804,0.2525773196,-0.2474226804,,-0.2474226804,0.7525773196000001,-0.2474226804,-0.2474226804,,,0.2525773196,-0.2474226804,-0.7474226804,,,,0.7525773196000001,-0.2474226804,0.2525773196,0.7525773196000001,,0.2525773196,,-0.7474226804,-0.2474226804,,,,,0.2525773196,,,,0.2525773196,-0.2474226804,,-0.2474226804,,0.7525773196000001,-0.2474226804,,,0.2525773196,,-0.2474226804,-0.2474226804,-0.2474226804,,0.2525773196,0.2525773196,,-0.2474226804,0.2525773196,,,0.2525773196,-0.2474226804,0.7525773196000001,0.7525773196000001,,0.2525773196,-0.2474226804,,,,-1.2474226804,-0.2474226804,,,0.2525773196,-0.7474226804,0.2525773196,-0.2474226804,,,,-0.7474226804,0.7525773196000001,,-0.2474226804,0.7525773196000001,0.7525773196000001,0.7525773196000001,0.7525773196000001,,0.2525773196,-0.2474226804,,-0.7474226804,-0.7474226804,-0.2474226804,0.7525773196000001,0.7525773196000001,,0.2525773196,,,0.7525773196000001,,-0.2474226804,,0.2525773196,-0.2474226804,0.2525773196,-0.7474226804,0.2525773196,,-0.2474226804,0.2525773196,-0.2474226804,,0.2525773196,0.2525773196,-0.2474226804,0.2525773196,0.2525773196,,-0.7474226804,,-0.2474226804,-0.2474226804,-0.2474226804,0.7525773196000001,0.2525773196,0.7525773196000001,-0.7474226804,,-0.2474226804,-0.2474226804,-0.7474226804,-0.7474226804,-0.2474226804,-0.2474226804,-0.7474226804,0.7525773196000001,,-0.2474226804,0.7525773196000001,,-0.2474226804,,,-0.7474226804,-0.2474226804,,-1.2474226804
,,,,,,0.14705882350000002,,,,1.1470588235,,,,0.14705882350000002,,,,,1.1470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6470588235,,,,,,,,,,,-0.8529411765,,,,,,1.1470588235,,,,,,,-0.8529411765,,,,,,,0.14705882350000002,,,,,,,,,1.1470588235,,0.14705882350000002,,,,,,,,,,,,,,,,,,,,-1.8529411765,,,,,,0.14705882350000002,,,,,,,,,,,,,,-0.3529411765,,,-0.8529411765,,-0.8529411765,,,,,,,,,,,,,-0.3529411765
,-0.4782608696,0.5217391304,,,,,,,,1.5217391303999999,,,0.5217391304,,,-0.4782608696,,-0.4782608696,,0.5217391304,,,,,,,,,,,,,,-2.4782608696,,-0.4782608696,,,,,,,-0.4782608696,,,,,,,,,,,,1.5217391303999999,,-0.4782608696,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4782608696000001,,,,,0.5217391304,,,,,,,,,,0.5217391304,,,,,,,,1.5217391303999999,,,,,,,1.5217391303999999,,,,,1.5217391303999999,,,,,,-1.4782608696000001,,,,,-0.4782608696,,,,,,,,,,-0.4782608696,,,,0.5217391304,,-1.4782608696000001,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666667000001,,0.6666666667000001,,,,,,,,,-0.33333333330000003,,-1.3333333333000001,,,,,,,-0.33333333330000003,0.6666666667000001,,,,,,,,,,,,,,,,,,-0.33333333330000003,0.6666666667000001,,,,,,,,,,,,,,,,,,,,,,,,-1.3333333333000001,,,,,,,,,,,,,,,,,0.6666666667000001,,,,,,0.6666666667000001,,,0.6666666667000001,,,0.6666666667000001,,,,,,,,,,,,,,,,0.6666666667000001,,,,,,,-2.3333333333,,,,,,,,
,,-0.1304347826,,,0.36956521740000003,,0.8695652174,,,0.36956521740000003,,,-0.1304347826,-0.1304347826,-0.6304347826000001,,,,0.36956521740000003,-0.1304347826,-0.1304347826,,,-0.6304347826000001,,,0.8695652174,0.36956521740000003,,,,,,,,,,1.3695652174,,,,0.36956521740000003,-3.1304347826,0.8695652174,-0.1304347826,,-3.1304347826,,,1.3695652174,,,1.3695652174,,-0.1304347826,,,-0.6304347826000001,-0.6304347826000001,,,,,0.36956521740000003,,0.36956521740000003,-3.1304347826,,-1.6304347826,,,,,,0.36956521740000003,0.36956521740000003,,,-0.1304347826,-0.1304347826,,,-0.1304347826,0.8695652174,0.8695652174,0.8695652174,,,-0.6304347826000001,,-0.6304347826000001,,,0.8695652174,0.36956521740000003,-0.1304347826,-0.1304347826,,,,,,0.36956521740000003,-0.1304347826,1.3695652174,0.36956521740000003,0.36956521740000003,-0.6304347826000001,,,0.8695652174,1.3695652174,,,1.3695652174,,-0.1304347826,0.36956521740000003,-0.1304347826,-1.1304347826,-1.6304347826,,0.36956521740000003,,,,0.36956521740000003,0.8695652174,,,-0.1304347826,-0.6304347826000001,,,,1.3695652174,0.8695652174,,,,,-1.1304347826,,-0.6304347826000001,-1.6304347826,0.36956521740000003,-0.6304347826000001,0.36956521740000003,
,,,0.5120481928,0.012048192800000001,0.5120481928,0.012048192800000001,,0.012048192800000001,,0.012048192800000001,,-0.9879518072000001,0.012048192800000001,0.012048192800000001,,-0.48795180720000003,,,-0.48795180720000003,,,0.5120481928,,0.5120481928,,0.012048192800000001,0.012048192800000001,,-1.4879518072,,0.012048192800000001,-0.9879518072000001,,-1.9879518072,,0.012048192800000001,0.5120481928,0.012048192800000001,,,,,-0.48795180720000003,0.012048192800000001,,,0.012048192800000001,,,0.5120481928,,,-0.48795180720000003,,0.012048192800000001,0.012048192800000001,0.5120481928,-1.9879518072,,,0.5120481928,0.5120481928,,0.012048192800000001,,,0.5120481928,0.5120481928,,,,,0.012048192800000001,-0.9879518072000001,-0.48795180720000003,,,,,0.012048192800000001,0.012048192800000001,,0.012048192800000001,0.012048192800000001,0.012048192800000001,0.012048192800000001,,,0.5120481928,0.012048192800000001,0.012048192800000001,,,,0.012048192800000001,,0.012048192800000001,,-1.4879518072,,0.5120481928,,0.012048192800000001,0.012048192800000001,1.0120481928,1.0120481928,0.012048192800000001,,0.5120481928,,,0.012048192800000001,0.012048192800000001,,1.0120481928,0.012048192800000001,0.5120481928,0.012048192800000001,0.012048192800000001,,-0.9879518072000001,,1.0120481928,0.012048192800000001,,1.0120481928,0.012048192800000001,-0.48795180720000003,0.5120481928,,0.012048192800000001,,,-1.4879518072,0.012048192800000001,0.012048192800000001,,,0.012048192800000001,,0.5120481928,-0.48795180720000003,1.0120481928,0.012048192800000001,,,0.5120481928,,0.012048192800000001
,,-1.1666666667,,,,,,,,0.33333333330000003,,,,,,,,,,,,0.8333333333,,,,,,,,,0.8333333333,,,,1.3333333333000001,,,,,,,,,,,,,,,,,,0.8333333333,,,,,,,,,,,,,,0.8333333333,,,,,,,,,,,,,-0.6666666667000001,,,,0.33333333330000003,-0.6666666667000001,-0.1666666667,,,,0.33333333330000003,,-0.1666666667,,,1.3333333333000001,-1.1666666667,,,,,,,-1.6666666667,,,,-0.1666666667,,,,,1.8333333333000001,,,,,,-0.6666666667000001,0.33333333330000003,,-1.6666666667,,,,,0.8333333333,,0.33333333330000003,,,,,,-2.1666666667,,,,,,,,,,,,,,,
